close	open	ctc	otc	cto	oto	date	wkday	d1	d2	d3	d4	d5
13.53	14.55	-0.065784972	-0.072681551	0.006896579	0.089075361	2019722	2	1	0	0	0	0
14.45	13.31	0.065784972	0.082178782	-0.01639381	-0.082178782	2019719	6	0	0	0	0	1
13.53	14.45	-0.032002731	-0.065784972	0.033782241	0.135411557	2019718	5	0	0	0	1	0
13.97	12.62	0.082790454	0.101629316	-0.018838862	0.000792707	2019717	4	0	0	1	0	0
12.86	12.61	0.01409577	0.019631569	-0.005535799	0.002381899	2019716	3	0	1	0	0	0
12.68	12.58	0.023136253	0.007917698	0.015218556	-0.014207027	2019715	2	1	0	0	0	0
12.39	12.76	-0.042660497	-0.029425582	-0.013234915	-0.019403015	2019712	6	0	0	0	0	1
12.93	13.01	-0.007704198	-0.0061681	-0.001536099	-0.10012006	2019711	5	0	0	0	1	0
13.03	14.38	-0.078210935	-0.098583961	0.020373026	-0.006239188	2019710	4	0	0	1	0	0
14.09	14.47	0.009269229	-0.026612215	0.035881443	0.052494321	2019709	3	0	1	0	0	0
13.96	13.73	0.049936953	0.016612878	0.033324076	0.054633862	2019708	2	1	0	0	0	0
13.28	13	0.054946121	0.021309787	0.033636335	-0.013751172	2019705	6	0	0	0	0	1
12.57	13.18	-0.02823717	-0.047387506	0.019150336	-0.071720559	2019703	4	0	0	1	0	0
12.93	14.16	-0.083783694	-0.090870895	0.007087202	0.022135856	2019702	3	0	1	0	0	0
14.06	13.85	-0.070035476	0.015048654	-0.08508413	-0.12537548	2019701	2	1	0	0	0	0
15.08	15.7	-0.0479056	-0.04029135	-0.00761425	0.002551022	2019628	6	0	0	0	0	1
15.82	15.66	-0.024353373	0.010165272	-0.034518645	-0.027709581	2019627	5	0	0	0	1	0
16.21	16.1	-0.004309025	0.006809064	-0.011118089	0.042505606	2019626	4	0	0	1	0	0
16.28	15.43	0.064702335	0.053623694	0.011078641	-0.001942377	2019625	3	0	1	0	0	0
15.26	15.46	-0.009132484	-0.013021017	0.003888534	0.047691156	2019624	2	1	0	0	0	0
15.4	14.74	0.043124427	0.043802623	-0.000678196	0.048654488	2019621	6	0	0	0	0	1
14.75	14.04	0.028887841	0.049332684	-0.020444843	-0.069467593	2019620	5	0	0	0	1	0
14.33	15.05	-0.05564529	-0.049022749	-0.006622541	0.010688144	2019619	4	0	0	1	0	0
15.15	14.89	-0.013114942	0.017310685	-0.030425627	-0.04978107	2019618	3	0	1	0	0	0
15.35	15.65	0.00457069	-0.019355443	0.023926133	-0.022117805	2019617	2	1	0	0	0	0
15.28	16	-0.034730179	-0.046043939	0.01131376	-0.009950331	2019614	6	0	0	0	0	1
15.82	16.16	-0.00567288	-0.021264091	0.015591211	-0.006169051	2019613	5	0	0	0	1	0
15.91	16.26	-0.005015684	-0.021760262	0.016744577	0.026169718	2019612	4	0	0	1	0	0
15.99	15.84	0.003131853	0.00942514	-0.006293287	-0.028626721	2019611	3	0	1	0	0	0
15.94	16.3	-0.022333434	-0.022333434	0	0.040694191	2019610	2	1	0	0	0	0
16.3	15.65	0.022960984	0.040694191	-0.017733207	-0.037621992	2019607	6	0	0	0	0	1
15.93	16.25	-0.009993837	-0.019888785	0.009894948	-0.048643633	2019606	5	0	0	0	1	0
16.09	17.06	-0.053249118	-0.058538581	0.005289463	-0.093923735	2019605	4	0	0	1	0	0
16.97	18.74	-0.105596198	-0.099213198	-0.006383	-0.03512812	2019604	3	0	1	0	0	0
18.86	19.41	0.007985137	-0.02874512	0.036730257	0.018721296	2019603	2	1	0	0	0	0
18.71	19.05	0.078351639	-0.018008961	0.0963606	0.086581977	2019531	6	0	0	0	0	1
17.3	17.47	-0.034094211	-0.009778623	-0.024315589	-0.059984665	2019530	5	0	0	0	1	0
17.9	18.55	0.022599832	-0.035669076	0.058268908	0.114083687	2019529	4	0	0	1	0	0
17.5	16.55	0.099031381	0.055814779	0.043216601	0.012770012	2019528	3	0	1	0	0	0
15.85	16.34	-0.065326854	-0.030446589	-0.034880265	0.025411966	2019524	6	0	0	0	0	1
16.92	15.93	0.137253271	0.06029223	0.076961041	0.056161902	2019523	5	0	0	0	1	0
14.75	15.06	-0.013468217	-0.02079914	0.007330923	-0.051757994	2019522	4	0	0	1	0	0
14.95	15.86	-0.087067117	-0.059088916	-0.0279782	-0.00126024	2019521	3	0	1	0	0	0
16.31	15.88	0.021692825	0.026717961	-0.005025136	-0.000629525	2019520	2	1	0	0	0	0
15.96	15.89	0.042886572	0.004395611	0.038490961	-0.049119757	2019517	6	0	0	0	0	1
15.29	16.69	-0.07251837	-0.087610718	0.015092348	-0.051383165	2019516	5	0	0	0	1	0
16.44	17.57	-0.093982158	-0.066475513	-0.027506646	-0.099080164	2019515	4	0	0	1	0	0
18.06	19.4	-0.129161393	-0.071573518	-0.057587875	0.041036794	2019514	3	0	1	0	0	0
20.55	18.62	0.247775339	0.098624669	0.149150669	-0.009088542	2019513	2	1	0	0	0	0
16.04	18.79	-0.174602733	-0.158239211	-0.016363522	-0.130066109	2019510	6	0	0	0	0	1
19.1	21.4	-0.015584731	-0.113702587	0.098117856	0.12158699	2019509	5	0	0	0	1	0
19.4	18.95	0.004132237	0.023469135	-0.019336897	0.175484822	2019508	4	0	0	1	0	0
19.32	15.9	0.224179284	0.19482172	0.029357565	0.209867292	2019507	3	0	1	0	0	0
15.44	12.89	0.182062523	0.180509728	0.001552795	-0.090431949	2019506	2	1	0	0	0	0
12.87	14.11	-0.11371711	-0.091984744	-0.021732366	-0.016866176	2019503	6	0	0	0	0	1
14.42	14.35	-0.026011049	0.00486619	-0.030877239	0.109628223	2019502	5	0	0	0	1	0
14.8	12.86	0.120489397	0.140505462	-0.020016065	-0.019253579	2019501	4	0	0	1	0	0
13.12	13.11	0.000762486	0.000762486	0	0.005353741	2019430	3	0	1	0	0	0
13.11	13.04	0.029413885	0.005353741	0.024060144	-0.030213779	2019429	2	1	0	0	0	0
12.73	13.44	-0.04003614	-0.054273923	0.014237783	0.011223462	2019426	6	0	0	0	0	1
13.25	13.29	0.008336539	-0.00301432	0.01135086	0.058886104	2019425	5	0	0	0	1	0
13.14	12.53	0.06768909	0.047535244	0.020153846	-0.010321648	2019424	4	0	0	1	0	0
12.28	12.66	-0.011336154	-0.030475494	0.01913934	-0.042526702	2019423	3	0	1	0	0	0
12.42	13.21	0.026929412	-0.061666042	0.088595454	0.031528948	2019422	2	1	0	0	0	0
12.09	12.8	-0.041318149	-0.057066506	0.015748357	0.05458819	2019418	5	0	0	0	1	0
12.6	12.12	0.033901552	0.038839833	-0.004938282	-0.01148495	2019417	4	0	0	1	0	0
12.18	12.26	-0.011428696	-0.006546668	-0.004882028	-0.016181583	2019416	3	0	1	0	0	0
12.32	12.46	0.025484322	-0.011299555	0.036783877	-0.039344178	2019415	2	1	0	0	0	0
12.01	12.96	-0.080747001	-0.076128055	-0.004618946	-0.0311457	2019412	6	0	0	0	0	1
13.02	13.37	-0.021277398	-0.026526754	0.005249356	-0.052451935	2019411	5	0	0	0	1	0
13.3	14.09	-0.071095922	-0.057701291	-0.013394631	0.045743002	2019410	4	0	0	1	0	0
14.28	13.46	0.080159428	0.059137633	0.021021795	-0.006664223	2019409	3	0	1	0	0	0
13.18	13.55	0.027694078	-0.027686018	0.055380096	0.006664223	2019408	2	1	0	0	0	0
12.82	13.46	-0.057591671	-0.048715873	-0.008875798	-0.027840626	2019405	6	0	0	0	0	1
13.58	13.84	-0.011713165	-0.018964828	0.007251663	0.058008826	2019404	5	0	0	0	1	0
13.74	13.06	0.028046119	0.050757163	-0.022711044	-0.041985177	2019403	4	0	0	1	0	0
13.36	13.62	-0.002989539	-0.019274133	0.016284594	-0.020349539	2019402	3	0	1	0	0	0
13.4	13.9	-0.022870787	-0.036634133	0.013763347	-0.020648651	2019401	2	1	0	0	0	0
13.71	14.19	-0.051183879	-0.034411998	-0.016771882	-0.080530473	2019329	6	0	0	0	0	1
14.43	15.38	-0.048691159	-0.063758591	0.015067432	0.057540955	2019328	5	0	0	0	1	0
15.15	14.52	0.031514509	0.042473523	-0.010959014	-0.110718039	2019327	4	0	0	1	0	0
14.68	16.22	-0.106517884	-0.099759026	-0.006758858	-0.090703689	2019326	3	0	1	0	0	0
16.33	17.76	-0.009143617	-0.083944831	0.074801213	0.254456425	2019325	2	1	0	0	0	0
16.48	13.77	0.189874279	0.179655212	0.010219067	-0.024391453	2019322	6	0	0	0	0	1
13.63	14.11	-0.02033476	-0.03461052	0.01427576	0.041235498	2019321	5	0	0	0	1	0
13.91	13.54	0.025483723	0.026959738	-0.001476015	0.049196451	2019320	4	0	0	1	0	0
13.56	12.89	0.034512052	0.050672466	-0.016160413	-0.018447871	2019319	3	0	1	0	0	0
13.1	13.13	0.01693651	-0.002287458	0.019223968	-0.00607443	2019318	2	1	0	0	0	0
12.88	13.21	-0.047013965	-0.025298398	-0.021715567	-0.010542266	2019315	6	0	0	0	0	1
13.5	13.35	0.006688988	0.011173301	-0.004484312	-0.047540945	2019314	5	0	0	0	1	0
13.41	14	-0.026491615	-0.043056632	0.016565017	0.002145156	2019313	4	0	0	1	0	0
13.77	13.97	-0.039862929	-0.014419861	-0.025443069	-0.153025187	2019312	3	0	1	0	0	0
14.33	16.28	-0.113353608	-0.127582119	0.014228511	-0.065382759	2019311	2	1	0	0	0	0
16.05	17.38	-0.033091255	-0.07961127	0.046520016	0.062316213	2019308	6	0	0	0	0	1
16.59	16.33	0.052594861	0.015796197	0.036798664	0.090971778	2019307	5	0	0	0	1	0
15.74	14.91	0.065640356	0.054173114	0.011467242	0.026505119	2019306	4	0	0	1	0	0
14.74	14.52	0.007490672	0.015037877	-0.007547206	0.053034697	2019305	3	0	1	0	0	0
14.63	13.77	0.075212741	0.060581902	0.014630839	-0.056472307	2019304	2	1	0	0	0	0
13.57	14.57	-0.085413442	-0.071103146	-0.014310295	-0.040355173	2019301	6	0	0	0	0	1
14.78	15.17	0.005427422	-0.026044878	0.0314723	-0.023453844	2019228	5	0	0	0	1	0
14.7	15.53	-0.0314723	-0.054926143	0.023453844	0.024113257	2019227	4	0	0	1	0	0
15.17	15.16	0.021319928	0.000659413	0.020660515	0.086052374	2019226	3	0	1	0	0	0
14.85	13.91	0.094569713	0.065391859	0.029177854	-0.038778211	2019225	2	1	0	0	0	0
13.51	14.46	-0.067956065	-0.067956065	0	0.032328887	2019222	6	0	0	0	0	1
14.46	14	0.030901335	0.032328887	-0.001427552	-0.063645265	2019221	5	0	0	0	1	0
14.02	14.92	-0.059533148	-0.062217713	0.002684565	-0.047768322	2019220	4	0	0	1	0	0
14.88	15.65	-0.002014099	-0.050452888	0.048438788	-0.072097738	2019219	3	0	1	0	0	0
14.91	16.82	-0.08421292	-0.120536526	0.036323606	0.07465692	2019215	6	0	0	0	0	1
16.22	15.61	0.035774132	0.038333314	-0.002559182	0.009655691	2019214	5	0	0	0	1	0
15.65	15.46	0.014157251	0.012214874	0.001942377	0.014988876	2019213	4	0	0	1	0	0
15.43	15.23	-0.034398296	0.013046499	-0.047444795	-0.059890507	2019212	3	0	1	0	0	0
15.97	16.17	0.015778175	-0.012445711	0.028223887	-0.038816274	2019211	2	1	0	0	0	0
15.72	16.81	-0.040516604	-0.06704016	0.026523556	0.070864257	2019208	6	0	0	0	0	1
16.37	15.66	0.062382427	0.044340701	0.018041726	0.014148146	2019207	5	0	0	0	1	0
15.38	15.44	-0.012278022	-0.003893581	-0.008384441	-0.022415284	2019206	4	0	0	1	0	0
15.57	15.79	-0.010223731	-0.014030842	0.003807111	-0.057228779	2019205	3	0	1	0	0	0
15.73	16.72	-0.025730946	-0.061035891	0.035304945	0.005397314	2019204	2	1	0	0	0	0
16.14	16.63	-0.026293169	-0.02990763	0.003614462	-0.044687035	2019201	6	0	0	0	0	1
16.57	17.39	-0.063708364	-0.048301497	-0.015406867	-0.096407387	2019131	5	0	0	0	1	0
17.66	19.15	-0.079955588	-0.08100052	0.001044932	-0.015544354	2019130	4	0	0	1	0	0
19.13	19.45	0.013684424	-0.016589287	0.030273711	0.046838343	2019129	3	0	1	0	0	0
18.87	18.56	0.079954388	0.016564632	0.063389756	0.007028956	2019128	2	1	0	0	0	0
17.42	18.43	-0.08101371	-0.0563608	-0.02465291	-0.066131121	2019125	6	0	0	0	0	1
18.89	19.69	-0.032806899	-0.041478211	0.008671312	-0.057243056	2019124	5	0	0	0	1	0
19.52	20.85	-0.063513406	-0.065914367	0.002400962	0.117962908	2019123	4	0	0	1	0	0
20.8	18.53	0.155754529	0.115561946	0.040192583	0.040192583	2019122	3	0	1	0	0	0
17.8	17.8	-0.014501091	0	-0.014501091	-0.091728697	2019118	6	0	0	0	0	1
18.06	19.51	-0.052842481	-0.077227607	0.024385125	0.0761208	2019117	5	0	0	0	1	0
19.04	18.08	0.023380449	0.051735674	-0.028355226	-0.024584685	2019116	4	0	0	1	0	0
18.6	18.53	-0.024954839	0.00377054	-0.028725379	-0.068309062	2019115	3	0	1	0	0	0
19.07	19.84	0.047244427	-0.039583682	0.086828109	0.00809721	2019114	2	1	0	0	0	0
18.19	19.68	-0.069542473	-0.078730899	0.009188426	-0.063966711	2019111	6	0	0	0	0	1
19.5	20.98	-0.024317308	-0.073155137	0.04883783	0.026075838	2019110	5	0	0	0	1	0
19.98	20.44	-0.024228626	-0.022761992	-0.001466634	-0.025122094	2019109	4	0	0	1	0	0
20.47	20.96	-0.044430522	-0.02365546	-0.020775063	-0.051150154	2019108	3	0	1	0	0	0
21.4	22.06	0.000935016	-0.030375092	0.031310108	-0.099176429	2019107	2	1	0	0	0	0
21.38	24.36	-0.174259837	-0.130486537	-0.0437733	-0.052770036	2019104	6	0	0	0	0	1
25.45	25.68	0.091701767	-0.008996736	0.100698503	-0.069927014	2019103	5	0	0	0	1	0
23.22	27.54	-0.090522289	-0.170625517	0.080103228	-0.001813895	2019102	4	0	0	1	0	0
25.42	27.59	-0.108737969	-0.081917122	-0.026820846	-0.082743493	2019231	2	1	0	0	0	0
28.34	29.97	-0.055588924	-0.055922647	0.000333723	-0.040221213	2019228	6	0	0	0	0	1
29.96	31.2	-0.014908343	-0.040554936	0.025646593	-0.129114602	2019227	5	0	0	0	1	0
30.41	35.5	-0.170689993	-0.154761195	-0.015928798	0.192286536	2019226	4	0	0	1	0	0
36.07	29.29	0.180604152	0.208215334	-0.027611182	0.036506748	2019224	2	1	0	0	0	0
30.11	28.24	0.059172671	0.06411793	-0.004945259	0.079187313	2019221	6	0	0	0	0	1
28.38	26.09	0.103873876	0.084132573	0.019741303	0.036694203	2019220	5	0	0	0	1	0
25.58	25.15	0	0.0169529	-0.0169529	0.018864698	2019219	4	0	0	1	0	0
25.58	24.68	0.042321685	0.035817597	0.006504088	0.098719551	2019218	3	0	1	0	0	0
24.52	22.36	0.125407871	0.092215463	0.033192408	0.035970188	2019217	2	1	0	0	0	0
21.63	21.57	0.046365921	0.00277778	0.043588141	0.026781023	2019214	6	0	0	0	0	1
20.65	21	-0.038475418	-0.016807118	-0.021668299	-0.042420716	2019213	5	0	0	0	1	0
21.46	21.91	-0.013882685	-0.020752416	0.006869732	-0.046810418	2019212	4	0	0	1	0	0
21.76	22.96	-0.039644831	-0.053680149	0.014035318	-0.042214752	2019211	3	0	1	0	0	0
22.64	23.95	-0.025726293	-0.056250071	0.030523777	0.066014906	2019210	2	1	0	0	0	0
23.23	22.42	0.091915175	0.035491129	0.056424045	-0.048322785	2019207	6	0	0	0	0	1
21.19	23.53	0.021465169	-0.10474683	0.126212	0.334519194	2019206	5	0	0	0	1	0
20.74	16.84	0.232346813	0.208307194	0.024039619	0.048671406	2019204	3	0	1	0	0	0
16.44	16.04	-0.094535715	0.024631787	-0.119167502	-0.178782467	2019203	2	1	0	0	0	0
18.07	19.18	-0.039071709	-0.059614965	0.020543256	0.028021923	2019130	6	0	0	0	0	1
18.79	18.65	0.016094768	0.007478667	0.008616101	-0.011727213	2019129	5	0	0	0	1	0
18.49	18.87	-0.028261012	-0.020343314	-0.007917698	-0.028215038	2019128	4	0	0	1	0	0
19.02	19.41	0.006329135	-0.02029734	0.026626475	-0.068202588	2019127	3	0	1	0	0	0
18.9	20.78	-0.129820813	-0.094829064	-0.03499175	-0.02142429	2019126	2	1	0	0	0	0
21.52	21.23	0.034029749	0.01356746	0.020462289	-0.020051966	2019123	6	0	0	0	0	1
20.8	21.66	-0.077673038	-0.040514255	-0.037158783	0.042439183	2019121	4	0	0	1	0	0
22.48	20.76	0.11190621	0.079597967	0.032308243	0.100235585	2019120	3	0	1	0	0	0
20.1	18.78	0.10260037	0.067927341	0.034673029	-0.064937802	2019119	2	1	0	0	0	0
18.14	20.04	-0.096612329	-0.099610832	0.002998503	-0.018294701	2019116	6	0	0	0	0	1
19.98	20.41	-0.061625122	-0.021293204	-0.040331919	-0.005375043	2019115	5	0	0	0	1	0
21.25	20.52	0.059625121	0.034956875	0.024668246	0.05355295	2019114	4	0	0	1	0	0
20.02	19.45	-0.021251109	0.028884704	-0.050135812	0.119455384	2019113	3	0	1	0	0	0
20.45	17.26	0.163814173	0.169591197	-0.005777024	0.022854789	2019112	2	1	0	0	0	0
17.36	16.87	0.037563102	0.028631813	0.008931289	0.041760985	2019109	6	0	0	0	0	1
16.72	16.18	0.021766276	0.032829696	-0.01106342	-0.108261126	2019108	5	0	0	0	1	0
16.36	18.03	-0.196382787	-0.097197706	-0.099185081	-0.095663065	2019107	4	0	0	1	0	0
19.91	19.84	-0.002508153	0.003522016	-0.006030169	-0.036619629	2019106	3	0	1	0	0	0
19.96	20.58	0.022803116	-0.03058946	0.053392576	0.105468501	2019105	2	1	0	0	0	0
19.51	18.52	0.008751665	0.052075925	-0.043324261	-0.12376463	2019102	6	0	0	0	0	1
19.34	20.96	-0.093239786	-0.080440369	-0.012799416	-0.080629734	2019101	5	0	0	0	1	0
21.23	22.72	-0.095181708	-0.067830318	-0.02735139	-0.052305106	2019031	4	0	0	1	0	0
23.35	23.94	-0.05620626	-0.024953716	-0.031252544	-0.022305758	2019030	3	0	1	0	0	0
24.7	24.48	0.022104871	0.008946786	0.013158085	-0.00122474	2019029	2	1	0	0	0	0
24.16	24.51	-0.002480365	-0.014382824	0.011902459	-0.010955679	2019026	6	0	0	0	0	1
24.22	24.78	-0.040855025	-0.022858138	-0.017996886	0.137343562	2019025	5	0	0	0	1	0
25.23	21.6	0.197417087	0.155340448	0.042076639	-0.026497667	2019024	4	0	0	1	0	0
20.71	22.18	0.053048372	-0.068574307	0.121622679	0.134949375	2019023	3	0	1	0	0	0
19.64	19.38	-0.01264879	0.013326696	-0.025975486	0.007250161	2019022	2	1	0	0	0	0
19.89	19.24	-0.00851069	0.033225648	-0.041736337	0.065509193	2019019	6	0	0	0	0	1
20.06	18.02	0.142257576	0.10724553	0.035012046	0.05474571	2019018	5	0	0	0	1	0
17.4	17.06	-0.012564414	0.019733664	-0.032298078	-0.172898637	2019017	4	0	0	1	0	0
17.62	20.28	-0.189672452	-0.140600558	-0.049071894	-0.080042708	2019016	3	0	1	0	0	0
21.3	21.97	-0.000469373	-0.030970814	0.03050144	0.015596646	2019015	2	1	0	0	0	0
21.31	21.63	-0.158899059	-0.014904794	-0.143994265	-0.064451832	2019012	6	0	0	0	0	1
24.98	23.07	0.084321933	0.079542433	0.004779501	0.364071106	2019011	5	0	0	0	1	0
22.96	16.03	0.364294742	0.359291605	0.005003137	-0.00559877	2019010	4	0	0	1	0	0
15.95	16.12	0.016435262	-0.010601908	0.02703717	0.004351888	2019009	3	0	1	0	0	0
15.69	16.05	0.057045947	-0.022685283	0.07973123	0.116148858	2019008	2	1	0	0	0	0
14.82	14.29	0.041328195	0.036417628	0.004910568	0.106994694	2019005	6	0	0	0	0	1
14.22	12.84	0.202782629	0.102084126	0.100698503	0.096401117	2019004	5	0	0	0	1	0
11.61	11.66	-0.037197864	-0.004297385	-0.032900479	-0.067161579	2019003	4	0	0	1	0	0
12.05	12.47	0.00415801	-0.0342611	0.03841911	0.039252791	2019002	3	0	1	0	0	0
12	11.99	-0.009950331	0.000833681	-0.010784012	-0.048829879	2019001	2	1	0	0	0	0
12.12	12.59	-0.023645619	-0.038045867	0.014400249	-0.014195822	2018928	6	0	0	0	0	1
12.41	12.77	-0.037949218	-0.028596071	-0.009353147	0.044843382	2018927	5	0	0	0	1	0
12.89	12.21	0.03714374	0.054196529	-0.017052788	-0.005716635	2018926	4	0	0	1	0	0
12.42	12.28	0.017872125	0.011336154	0.006535971	-0.014551591	2018925	3	0	1	0	0	0
12.2	12.46	0.043557974	-0.021087562	0.064645536	0.057819571	2018924	2	1	0	0	0	0
11.68	11.76	-0.010221554	-0.006825965	-0.003395589	-0.00508907	2018921	6	0	0	0	0	1
11.8	11.82	0.004246291	-0.001693481	0.005939771	-0.064697138	2018920	5	0	0	0	1	0
11.75	12.61	-0.084810375	-0.070636909	-0.014173466	-0.066716956	2018919	4	0	0	1	0	0
12.79	13.48	-0.067271297	-0.05254349	-0.014727807	0.058031548	2018918	3	0	1	0	0	0
13.68	12.72	0.125211877	0.072759354	0.052452523	0.047493835	2018917	2	1	0	0	0	0
12.07	12.13	-0.024551151	-0.004958688	-0.019592463	-0.062320482	2018914	6	0	0	0	0	1
12.37	12.91	-0.060386827	-0.042728018	-0.017658808	-0.012317323	2018913	5	0	0	0	1	0
13.14	13.07	-0.006069821	0.005341485	-0.011411307	-0.06587657	2018912	4	0	0	1	0	0
13.22	13.96	-0.068690254	-0.054465263	-0.014224991	-0.077836175	2018911	3	0	1	0	0	0
14.16	15.09	-0.049596941	-0.063611185	0.014014243	0.024825159	2018910	2	1	0	0	0	0
14.88	14.72	0.015577694	0.010810916	0.004766778	0.035261171	2018907	6	0	0	0	0	1
14.65	14.21	0.05183233	0.030494393	0.021337936	0.037280303	2018906	5	0	0	0	1	0
13.91	13.69	0.05542608	0.015942367	0.039483713	0.041765951	2018905	4	0	0	1	0	0
13.16	13.13	0.023060207	0.002282238	0.02077797	-0.030748579	2018904	3	0	1	0	0	0
12.86	13.54	-0.050787723	-0.051526549	0.000738825	0.10012233	2018831	6	0	0	0	0	1
13.53	12.25	0.099383505	0.099383505	0	-0.007320081	2018830	5	0	0	0	1	0
12.25	12.34	-0.020202707	-0.007320081	-0.012882626	0.027106382	2018829	4	0	0	1	0	0
12.5	12.01	0.027576768	0.039989008	-0.01241224	-0.02953455	2018828	3	0	1	0	0	0
12.16	12.37	0.014078907	-0.01712231	0.031201217	0.019592463	2018827	2	1	0	0	0	0
11.99	12.13	-0.03442963	-0.011608754	-0.022820876	0.008278193	2018824	6	0	0	0	0	1
12.41	12.03	0.012976662	0.031099069	-0.018122407	-0.08444505	2018823	5	0	0	0	1	0
12.25	13.09	-0.048595782	-0.066322643	0.017726861	0.04852282	2018822	4	0	0	1	0	0
12.86	12.47	0.029193395	0.030795959	-0.001602564	-0.007987263	2018821	3	0	1	0	0	0
12.49	12.57	-0.011938065	-0.006384698	-0.005553366	-0.047387506	2018820	2	1	0	0	0	0
12.64	13.18	-0.062112717	-0.04183414	-0.020278577	-0.073131992	2018817	6	0	0	0	0	1
13.45	14.18	-0.084778402	-0.052853415	-0.031924987	0.04766245	2018816	5	0	0	0	1	0
14.64	13.52	0.095241876	0.079587438	0.015654438	-0.029874717	2018815	4	0	0	1	0	0
13.31	13.93	-0.104759283	-0.045529155	-0.059230128	-0.040103862	2018814	3	0	1	0	0	0
14.78	14.5	0.11609299	0.019126266	0.096966724	0.204355637	2018813	2	1	0	0	0	0
13.16	11.82	0.155037598	0.107388914	0.047648684	0.077367215	2018810	6	0	0	0	0	1
11.27	10.94	0.037979248	0.029718531	0.008260717	0.000914495	2018809	5	0	0	0	1	0
10.85	10.93	-0.007346222	-0.007346222	0	-0.017233987	2018808	4	0	0	1	0	0
10.93	11.12	-0.030633026	-0.017233987	-0.013399039	-0.068633095	2018807	3	0	1	0	0	0
11.27	11.91	-0.032303114	-0.055234055	0.022930941	-0.042734522	2018806	2	1	0	0	0	0
11.64	12.43	-0.046168501	-0.065665463	0.019496962	-0.087748568	2018803	6	0	0	0	0	1
12.19	13.57	-0.075805815	-0.10724553	0.031439715	0.036012894	2018802	5	0	0	0	1	0
13.15	13.09	0.02463558	0.004573179	0.020062401	-0.065779157	2018801	4	0	0	1	0	0
12.83	13.98	-0.105672236	-0.085841558	-0.019830678	0.025354491	2018731	3	0	1	0	0	0
14.26	13.63	0.090204024	0.045185169	0.045018855	0.113299339	2018730	2	1	0	0	0	0
13.03	12.17	0.070748606	0.068280484	0.002468121	-0.022746716	2018727	6	0	0	0	0	1
12.14	12.45	-0.012280138	-0.025214837	0.012934699	0.006446437	2018726	5	0	0	0	1	0
12.29	12.37	-0.009716676	-0.006488263	-0.003228413	-0.019215964	2018725	4	0	0	1	0	0
12.41	12.61	-0.016780258	-0.015987551	-0.000792707	-0.06597484	2018724	3	0	1	0	0	0
12.62	13.47	-0.018838862	-0.065182133	0.046343272	0.035515633	2018723	2	1	0	0	0	0
12.86	13	-0.000777303	-0.010827639	0.010050336	0.063513406	2018720	6	0	0	0	0	1
12.87	12.2	0.061693569	0.05346307	0.008230499	0.027421743	2018719	5	0	0	0	1	0
12.1	11.87	0.003311261	0.019191244	-0.015879983	-0.083987996	2018718	4	0	0	1	0	0
12.06	12.91	-0.061891987	-0.068108014	0.006216026	0.035478691	2018717	3	0	1	0	0	0
12.83	12.46	0.051990916	0.029262665	0.022728251	0.005633818	2018716	2	1	0	0	0	0
12.18	12.39	-0.032312989	-0.017094433	-0.015218556	-0.053429832	2018713	6	0	0	0	0	1
12.58	13.07	-0.080164994	-0.038211276	-0.041953718	-0.072302868	2018712	5	0	0	0	1	0
13.63	14.05	0.075406857	-0.03034915	0.105756007	0.11529503	2018711	4	0	0	1	0	0
12.64	12.52	-0.003947893	0.009539023	-0.013486916	-0.069418766	2018710	3	0	1	0	0	0
12.69	13.42	-0.052199109	-0.05593185	0.00373274	-0.110637181	2018709	2	1	0	0	0	0
13.37	14.99	-0.113034807	-0.114369921	0.001335114	-0.041168832	2018706	6	0	0	0	0	1
14.97	15.62	-0.075252464	-0.042503946	-0.032748518	0.016134587	2018705	5	0	0	0	1	0
16.14	15.37	0.034029749	0.048883105	-0.014853357	-0.141147082	2018703	3	0	1	0	0	0
15.6	17.7	-0.030927047	-0.126293725	0.095366679	0.117994923	2018702	2	1	0	0	0	0
16.09	15.73	-0.046152696	0.022628244	-0.06878094	-0.10891427	2018629	6	0	0	0	0	1
16.85	17.54	-0.061008559	-0.04013333	-0.020875229	0.059912219	2018628	5	0	0	0	1	0
17.91	16.52	0.117783036	0.080787448	0.036995588	-0.011435575	2018627	4	0	0	1	0	0
15.92	16.71	-0.084862923	-0.048431162	-0.036431761	0.10330133	2018626	3	0	1	0	0	0
17.33	15.07	0.229946791	0.139733091	0.0902137	0.031684484	2018625	2	1	0	0	0	0
13.77	14.6	-0.061265196	-0.058529216	-0.00273598	0.152097994	2018622	6	0	0	0	0	1
14.64	12.54	0.135093893	0.154833973	-0.01974008	-0.028303776	2018621	5	0	0	0	1	0
12.79	12.9	-0.042852769	-0.008563696	-0.034289073	-0.124478914	2018620	4	0	0	1	0	0
13.35	14.61	0.081104445	-0.090189841	0.171294286	0.13304261	2018619	3	0	1	0	0	0
12.31	12.79	0.027173348	-0.038251675	0.065425023	0.048047672	2018618	2	1	0	0	0	0
11.98	12.19	-0.011618388	-0.017377351	0.005758963	-0.062793768	2018615	6	0	0	0	0	1
12.12	12.98	-0.065466308	-0.068552731	0.003086422	0.067727988	2018614	5	0	0	0	1	0
12.94	12.13	0.047477271	0.064641566	-0.017164296	-0.013104201	2018613	4	0	0	1	0	0
12.34	12.29	-0.000810045	0.004060095	-0.004870139	-0.018541442	2018612	3	0	1	0	0	0
